1.173102,-0.134394,2.271690,-1.483834,
3.159018,-2.153535,-0.179535,-1.607795,
2.328076,-1.550380,0.944634,1.584195,
1.214816,-2.421728,1.523479,1.562997,
1.725246,0.995168,-2.720837,0.647955,
2.712912,-1.504189,2.625270,-0.482854,
0.399847,2.009577,-2.521412,2.114890,
2.561635,-0.377436,-1.362453,-0.954627,
1.571680,-2.442865,2.496719,0.453808,
2.548613,0.595804,-2.471642,0.381853,
1.594351,0.479710,-0.825439,-0.479265,
1.334882,-0.400717,-1.086837,-1.609399,
2.195647,0.999679,-1.550445,-1.309958,
0.361724,2.558533,-0.558069,-2.070572,
2.558514,-1.038123,2.142588,-1.172161,
2.955977,-1.482851,1.148573,-2.093669,
1.926319,-1.748862,1.965686,-2.619500,
1.030366,-0.943248,0.239446,-1.442457,
1.805350,-1.411981,-0.736126,-1.855842,
1.148931,-0.304242,1.135087,2.228781,
1.145333,0.374418,-0.553991,0.256682,
2.075456,-0.902705,0.785739,-1.613764,
0.638063,0.455051,-2.385950,0.587585,
0.896976,0.482515,0.317267,2.511774,
3.041133,-1.696993,-1.901990,0.065124,
1.176267,0.235745,0.824385,0.495969,
1.215044,-1.155837,0.334476,-0.007443,
3.079236,-1.601104,0.199232,2.021468,
1.268136,1.097243,-0.713409,0.654523,
0.666693,2.276186,-2.513683,-0.790897,
1.624182,-2.294303,0.043367,2.232612,
2.031781,-1.932247,-0.071419,1.550130,
1.491709,0.870306,-2.293820,2.080527,
1.784745,-2.649295,1.753989,0.340254,
0.038159,0.743936,-0.018290,-1.140975,
3.258794,-1.155366,2.514535,-2.580463,
1.711102,2.652778,-2.074616,2.522966,
1.901675,1.760072,-1.553296,-1.532713,
1.315372,0.600972,0.780923,2.599493,
1.186774,2.288913,-1.979323,2.700090,
2.344464,-0.732620,-1.632623,-0.291144,
2.042563,0.449762,-2.152817,2.175655,
3.036353,-0.713345,-2.074516,0.338974,
1.846479,-0.505150,0.900046,-2.780765,
0.088590,2.141186,-1.079361,-0.242889,
2.579258,-0.258684,-0.342798,0.079084,
2.136083,1.097123,-1.532862,-1.130314,
2.314887,-1.029175,1.457910,-1.158363,
2.354746,-0.442044,-1.139128,1.361497,
2.338267,-1.320400,-0.888931,1.626202,
1.798992,-0.109134,0.480854,-1.235443,
2.598721,-0.861236,0.406193,0.127366,
0.580461,0.948305,-1.213617,0.250769,
1.585944,1.872131,0.443167,-2.418655,
1.822759,-0.448390,-2.122849,1.587835,
